algorithm_name,dataset_name,max_depth,max_features,min_samples_leaf,n_estimators,mean_fit_time
Random Forest,linearly_separable,5,log2,2,95,0.12024044990539551
Random Forest,linearly_separable,5,log2,2,96,0.1450812021891276
Random Forest,linearly_separable,5,log2,2,97,0.11423953374226888
Random Forest,linearly_separable,5,log2,2,98,0.12388467788696289
Random Forest,linearly_separable,5,log2,2,99,0.10777346293131511
Random Forest,linearly_separable,5,log2,2,100,0.11489677429199219
Random Forest,linearly_separable,5,log2,2,101,0.16673564910888672
Random Forest,linearly_separable,5,log2,2,102,0.146531343460083
Random Forest,linearly_separable,5,log2,2,103,0.12166206041971843
Random Forest,linearly_separable,5,log2,2,104,0.1256415049235026
Random Forest,linearly_separable,5,log2,2,105,0.19940940539042154
Random Forest,linearly_separable,5,log2,2,106,0.1297745704650879
Random Forest,linearly_separable,5,log2,2,107,0.1619421641031901
Random Forest,linearly_separable,5,log2,2,108,0.14574472109476724
Random Forest,linearly_separable,5,log2,2,109,0.19024928410847983
Random Forest,linearly_separable,5,log2,2,110,0.15630563100179037
Random Forest,linearly_separable,5,log2,2,111,0.14601286252339682
Random Forest,linearly_separable,5,log2,2,112,0.13309232393900552
Random Forest,linearly_separable,5,log2,2,113,0.14678533871968588
Random Forest,linearly_separable,5,log2,2,114,0.12806129455566406
Random Forest,linearly_separable,5,log2,2,115,0.11597530047098796
Random Forest,linearly_separable,5,log2,2,116,0.23590898513793945
Random Forest,linearly_separable,5,log2,2,117,0.2346328099568685
Random Forest,linearly_separable,5,log2,2,118,0.16114584604899088
Random Forest,linearly_separable,5,log2,2,119,0.12556354204813638
Random Forest,linearly_separable,5,log2,2,120,0.13019323348999023
Random Forest,linearly_separable,5,log2,2,121,0.23348172505696616
Random Forest,linearly_separable,5,log2,2,122,0.14615758260091147
Random Forest,linearly_separable,5,log2,2,123,0.18220233917236328
Random Forest,linearly_separable,5,log2,2,124,0.08385737737019856
Random Forest,linearly_separable,5,log2,2,125,0.18056201934814453
Random Forest,linearly_separable,5,log2,2,126,0.1924926439921061
Random Forest,linearly_separable,5,log2,2,127,0.17482535044352213
Random Forest,linearly_separable,5,log2,2,128,0.20685617129007974
Random Forest,linearly_separable,5,log2,2,129,0.16800697644551596
Random Forest,linearly_separable,5,log2,2,130,0.13770548502604166
Random Forest,linearly_separable,5,log2,2,131,0.19104393323262533
Random Forest,linearly_separable,5,log2,2,132,0.13521941502888998
Random Forest,linearly_separable,5,log2,2,133,0.15488862991333008
Random Forest,linearly_separable,5,log2,2,134,0.19758319854736328
Random Forest,linearly_separable,5,log2,2,135,0.2196035385131836
Random Forest,linearly_separable,5,log2,2,136,0.23391175270080566
Random Forest,linearly_separable,5,log2,2,137,0.1842656930287679
Random Forest,linearly_separable,5,log2,2,138,0.2187474568684896
Random Forest,linearly_separable,5,log2,2,139,0.14696359634399414
Random Forest,linearly_separable,5,log2,2,140,0.20691951115926108
Random Forest,linearly_separable,5,log2,2,141,0.2022404670715332
Random Forest,linearly_separable,5,log2,2,142,0.18025938669840494
Random Forest,linearly_separable,5,log2,2,143,0.18187546730041504
Random Forest,linearly_separable,5,log2,2,144,0.21991483370463052
Random Forest,linearly_separable,5,log2,2,145,0.20456592241923013
Random Forest,linearly_separable,5,log2,2,146,0.20110082626342773
Random Forest,linearly_separable,5,log2,2,147,0.20014691352844238
Random Forest,linearly_separable,5,log2,2,148,0.209901491800944
Random Forest,linearly_separable,5,log2,2,149,0.22612516085306802
Random Forest,linearly_separable,5,log2,2,150,0.20288689931233725
Random Forest,linearly_separable,5,log2,2,151,0.21000313758850098
Random Forest,linearly_separable,5,log2,2,152,0.21123663584391275
Random Forest,linearly_separable,5,log2,2,153,0.18859291076660156
Random Forest,linearly_separable,5,log2,2,154,0.30809950828552246
Random Forest,linearly_separable,5,log2,2,155,0.23977128664652506
Random Forest,linearly_separable,5,log2,2,156,0.21828254063924155
Random Forest,linearly_separable,5,log2,2,157,0.2619795004526774
Random Forest,linearly_separable,5,log2,2,158,0.2627933820088704
Random Forest,linearly_separable,5,log2,2,159,0.2252509593963623
Random Forest,linearly_separable,5,log2,2,160,0.21582905451456705
Random Forest,linearly_separable,5,log2,2,161,0.23480494817097983
Random Forest,linearly_separable,5,log2,2,162,0.19103900591532388
Random Forest,linearly_separable,5,log2,2,163,0.22762052218119302
Random Forest,linearly_separable,5,log2,2,164,0.18224294980367026
Random Forest,linearly_separable,5,log2,2,165,0.2660037676493327
Random Forest,linearly_separable,5,log2,2,166,0.2831082344055176
Random Forest,linearly_separable,5,log2,2,167,0.2565907637278239
Random Forest,linearly_separable,5,log2,2,168,0.25859983762105304
Random Forest,linearly_separable,5,log2,2,169,0.2561040719350179
Random Forest,linearly_separable,5,log2,2,170,0.2201831340789795
Random Forest,linearly_separable,5,log2,2,171,0.24189313252766928
Random Forest,linearly_separable,5,log2,2,172,0.27591466903686523
Random Forest,linearly_separable,5,log2,2,173,0.2591431935628255
Random Forest,linearly_separable,5,log2,2,174,0.24685891469319662
Random Forest,linearly_separable,5,log2,2,175,0.17934513092041016
Random Forest,linearly_separable,5,log2,2,176,0.2866392930348714
Random Forest,linearly_separable,5,log2,2,177,0.310027281443278
Random Forest,linearly_separable,5,log2,2,178,0.3396420478820801
Random Forest,linearly_separable,5,log2,2,179,0.3174574375152588
Random Forest,linearly_separable,5,log2,2,180,0.23641570409138998
Random Forest,linearly_separable,5,log2,2,181,0.1846470832824707
Random Forest,linearly_separable,5,log2,2,182,0.23063206672668457
Random Forest,linearly_separable,5,log2,2,183,0.266679843266805
Random Forest,linearly_separable,5,log2,2,184,0.27309417724609375
Random Forest,linearly_separable,5,log2,2,185,0.21747469902038574
Random Forest,linearly_separable,5,log2,2,186,0.2389408747355143
Random Forest,linearly_separable,5,log2,2,187,0.27163251241048175
Random Forest,linearly_separable,5,log2,2,188,0.29313309987386066
Random Forest,linearly_separable,5,log2,2,189,0.2919589678446452
Random Forest,linearly_separable,5,log2,2,190,0.2125405470530192
Random Forest,linearly_separable,5,log2,2,191,0.3566299279530843
Random Forest,linearly_separable,5,log2,2,192,0.36223069826761883
Random Forest,linearly_separable,5,log2,2,193,0.24660658836364746
Random Forest,linearly_separable,5,log2,2,194,0.2825792630513509
Random Forest,linearly_separable,5,log2,2,195,0.33933504422505695
Random Forest,linearly_separable,5,log2,2,196,0.21517252922058105
Random Forest,linearly_separable,5,log2,2,197,0.24874099095662436
Random Forest,linearly_separable,5,log2,2,198,0.2672437826792399
Random Forest,linearly_separable,5,log2,2,199,0.2295060157775879
Random Forest,linearly_separable,5,log2,3,50,0.06778597831726074
Random Forest,linearly_separable,5,log2,3,51,0.07390944163004558
Random Forest,linearly_separable,5,log2,3,52,0.08524505297342937
Random Forest,linearly_separable,5,log2,3,53,0.08782259623209636
Random Forest,linearly_separable,5,log2,3,54,0.05917851130167643
Random Forest,linearly_separable,5,log2,3,55,0.07441051801045735
Random Forest,linearly_separable,5,log2,3,56,0.07147463162740071
Random Forest,linearly_separable,5,log2,3,57,0.09366416931152344
Random Forest,linearly_separable,5,log2,3,58,0.07082168261210124
Random Forest,linearly_separable,5,log2,3,59,0.08040022850036621
Random Forest,linearly_separable,5,log2,3,60,0.08476877212524414
Random Forest,linearly_separable,5,log2,3,61,0.11471176147460938
Random Forest,linearly_separable,5,log2,3,62,0.09815780321756999
Random Forest,linearly_separable,5,log2,3,63,0.06396873792012532
Random Forest,linearly_separable,5,log2,3,64,0.11826753616333008
Random Forest,linearly_separable,5,log2,3,65,0.10222705205281575
Random Forest,linearly_separable,5,log2,3,66,0.1002806822458903
Random Forest,linearly_separable,5,log2,3,67,0.06065718332926432
Random Forest,linearly_separable,5,log2,3,68,0.0890049934387207
Random Forest,linearly_separable,5,log2,3,69,0.11901632944742839
Random Forest,linearly_separable,5,log2,3,70,0.0708003044128418
Random Forest,linearly_separable,5,log2,3,71,0.11481491724650066
Random Forest,linearly_separable,5,log2,3,72,0.11740231513977051
Random Forest,linearly_separable,5,log2,3,73,0.07008957862854004
Random Forest,linearly_separable,5,log2,3,74,0.09002725283304851
Random Forest,linearly_separable,5,log2,3,75,0.08735617001851399
Random Forest,linearly_separable,5,log2,3,76,0.14037839571634927
Random Forest,linearly_separable,5,log2,3,77,0.09693121910095215
Random Forest,linearly_separable,5,log2,3,78,0.07446074485778809
Random Forest,linearly_separable,5,log2,3,79,0.12408812840779622
Random Forest,linearly_separable,5,log2,3,80,0.1534856160481771
Random Forest,linearly_separable,5,log2,3,81,0.13491018613179526
Random Forest,linearly_separable,5,log2,3,82,0.1316680113474528
Random Forest,linearly_separable,5,log2,3,83,0.1174010435740153
Random Forest,linearly_separable,5,log2,3,84,0.08538881937662761
Random Forest,linearly_separable,5,log2,3,85,0.12065331141153972
Random Forest,linearly_separable,5,log2,3,86,0.15913947423299155
Random Forest,linearly_separable,5,log2,3,87,0.17653520901997885
Random Forest,linearly_separable,5,log2,3,88,0.14026308059692383
Random Forest,linearly_separable,5,log2,3,89,0.12478955586751302
Random Forest,linearly_separable,5,log2,3,90,0.1440738836924235
Random Forest,linearly_separable,5,log2,3,91,0.11931188901265462
Random Forest,linearly_separable,5,log2,3,92,0.14954749743143717
Random Forest,linearly_separable,5,log2,3,93,0.06417616208394368
Random Forest,linearly_separable,5,log2,3,94,0.1050256888071696
Random Forest,linearly_separable,5,log2,3,95,0.1531489690144857
Random Forest,linearly_separable,5,log2,3,96,0.13971320788065592
Random Forest,linearly_separable,5,log2,3,97,0.116425355275472
Random Forest,linearly_separable,5,log2,3,98,0.17653020222981772
Random Forest,linearly_separable,5,log2,3,99,0.1734591325124105
Random Forest,linearly_separable,5,log2,3,100,0.19150018692016602
Random Forest,linearly_separable,5,log2,3,101,0.19411476453145346
Random Forest,linearly_separable,5,log2,3,102,0.10217761993408203
Random Forest,linearly_separable,5,log2,3,103,0.13771549860636392
Random Forest,linearly_separable,5,log2,3,104,0.19264094034830728
Random Forest,linearly_separable,5,log2,3,105,0.1347179412841797
Random Forest,linearly_separable,5,log2,3,106,0.1380479335784912
Random Forest,linearly_separable,5,log2,3,107,0.1553946336110433
Random Forest,linearly_separable,5,log2,3,108,0.12600294748942056
Random Forest,linearly_separable,5,log2,3,109,0.16980775197347006
Random Forest,linearly_separable,5,log2,3,110,0.1984724998474121
Random Forest,linearly_separable,5,log2,3,111,0.1677858034769694
Random Forest,linearly_separable,5,log2,3,112,0.14042210578918457
Random Forest,linearly_separable,5,log2,3,113,0.15780019760131836
Random Forest,linearly_separable,5,log2,3,114,0.16839845975240073
Random Forest,linearly_separable,5,log2,3,115,0.13656298319498697
Random Forest,linearly_separable,5,log2,3,116,0.16277718544006348
Random Forest,linearly_separable,5,log2,3,117,0.18393214543660483
Random Forest,linearly_separable,5,log2,3,118,0.16324989000956217
Random Forest,linearly_separable,5,log2,3,119,0.1829493840535482
Random Forest,linearly_separable,5,log2,3,120,0.1781928539276123
Random Forest,linearly_separable,5,log2,3,121,0.12485345204671223
Random Forest,linearly_separable,5,log2,3,122,0.2218476931254069
Random Forest,linearly_separable,5,log2,3,123,0.17075014114379883
Random Forest,linearly_separable,5,log2,3,124,0.12095411618550618
Random Forest,linearly_separable,5,log2,3,125,0.1343674659729004
Random Forest,linearly_separable,5,log2,3,126,0.15437531471252441
Random Forest,linearly_separable,5,log2,3,127,0.16645232836405435
Random Forest,linearly_separable,5,log2,3,128,0.16239380836486816
Random Forest,linearly_separable,5,log2,3,129,0.18077826499938965
Random Forest,linearly_separable,5,log2,3,130,0.22729992866516113
Random Forest,linearly_separable,5,log2,3,131,0.21434497833251953
Random Forest,linearly_separable,5,log2,3,132,0.16501911481221518
Random Forest,linearly_separable,5,log2,3,133,0.17564519246419272
Random Forest,linearly_separable,5,log2,3,134,0.17250212033589682
Random Forest,linearly_separable,5,log2,3,135,0.15968871116638184
Random Forest,linearly_separable,5,log2,3,136,0.19414345423380533
Random Forest,linearly_separable,5,log2,3,137,0.1711088021596273
Random Forest,linearly_separable,5,log2,3,138,0.21389404932657877
Random Forest,linearly_separable,5,log2,3,139,0.20771304766337076
Random Forest,linearly_separable,5,log2,3,140,0.2138378620147705
Random Forest,linearly_separable,5,log2,3,141,0.19881288210550943
Random Forest,linearly_separable,5,log2,3,142,0.201797087987264
Random Forest,linearly_separable,5,log2,3,143,0.2045274575551351
Random Forest,linearly_separable,5,log2,3,144,0.19591395060221353
Random Forest,linearly_separable,5,log2,3,145,0.1587069829305013
Random Forest,linearly_separable,5,log2,3,146,0.1856264273325602
Random Forest,linearly_separable,5,log2,3,147,0.24871238072713217
Random Forest,linearly_separable,5,log2,3,148,0.26211341222127277
Random Forest,linearly_separable,5,log2,3,149,0.21237675348917642
Random Forest,linearly_separable,5,log2,3,150,0.23506244023640951
Random Forest,linearly_separable,5,log2,3,151,0.23025806744893393
Random Forest,linearly_separable,5,log2,3,152,0.22638940811157227
Random Forest,linearly_separable,5,log2,3,153,0.20372303326924643
Random Forest,linearly_separable,5,log2,3,154,0.22179245948791504
Random Forest,linearly_separable,5,log2,3,155,0.26085106531778973
Random Forest,linearly_separable,5,log2,3,156,0.23798823356628418
Random Forest,linearly_separable,5,log2,3,157,0.1645803451538086
Random Forest,linearly_separable,5,log2,3,158,0.2188429037729899
Random Forest,linearly_separable,5,log2,3,159,0.21427424748738608
Random Forest,linearly_separable,5,log2,3,160,0.25010132789611816
Random Forest,linearly_separable,5,log2,3,161,0.24373078346252441
Random Forest,linearly_separable,5,log2,3,162,0.21945365269978842
Random Forest,linearly_separable,5,log2,3,163,0.23087898890177408
Random Forest,linearly_separable,5,log2,3,164,0.19267956415812174
Random Forest,linearly_separable,5,log2,3,165,0.2659730911254883
Random Forest,linearly_separable,5,log2,3,166,0.20945914586385092
Random Forest,linearly_separable,5,log2,3,167,0.22409590085347494
Random Forest,linearly_separable,5,log2,3,168,0.2243481477101644
Random Forest,linearly_separable,5,log2,3,169,0.23756535847981772
Random Forest,linearly_separable,5,log2,3,170,0.2345727284749349
Random Forest,linearly_separable,5,log2,3,171,0.2665816942850749
Random Forest,linearly_separable,5,log2,3,172,0.24554220835367838
Random Forest,linearly_separable,5,log2,3,173,0.1837172508239746
Random Forest,linearly_separable,5,log2,3,174,0.3036375045776367
Random Forest,linearly_separable,5,log2,3,175,0.24190751711527506
Random Forest,linearly_separable,5,log2,3,176,0.23638065656026205
Random Forest,linearly_separable,5,log2,3,177,0.24842039744059244
Random Forest,linearly_separable,5,log2,3,178,0.2209327220916748
Random Forest,linearly_separable,5,log2,3,179,0.25272417068481445
Random Forest,linearly_separable,5,log2,3,180,0.2715110778808594
Random Forest,linearly_separable,5,log2,3,181,0.2576196988423665
Random Forest,linearly_separable,5,log2,3,182,0.24358248710632324
Random Forest,linearly_separable,5,log2,3,183,0.2476924260457357
Random Forest,linearly_separable,5,log2,3,184,0.330416202545166
Random Forest,linearly_separable,5,log2,3,185,0.20002253850301108
Random Forest,linearly_separable,5,log2,3,186,0.33510565757751465
Random Forest,linearly_separable,5,log2,3,187,0.30783677101135254
Random Forest,linearly_separable,5,log2,3,188,0.3549024264017741
Random Forest,linearly_separable,5,log2,3,189,0.2773603598276774
Random Forest,linearly_separable,5,log2,3,190,0.25446565945943195
Random Forest,linearly_separable,5,log2,3,191,0.2497278849283854
Random Forest,linearly_separable,5,log2,3,192,0.16412814458211264
Random Forest,linearly_separable,5,log2,3,193,0.27681756019592285
Random Forest,linearly_separable,5,log2,3,194,0.2702600955963135
Random Forest,linearly_separable,5,log2,3,195,0.23012709617614746
Random Forest,linearly_separable,5,log2,3,196,0.2644764582316081
Random Forest,linearly_separable,5,log2,3,197,0.28354787826538086
Random Forest,linearly_separable,5,log2,3,198,0.3422390619913737
Random Forest,linearly_separable,5,log2,3,199,0.22654279073079428
Random Forest,linearly_separable,6,auto,1,50,0.06548953056335449
Random Forest,linearly_separable,6,auto,1,51,0.07685017585754395
Random Forest,linearly_separable,6,auto,1,52,0.07014330228169759
Random Forest,linearly_separable,6,auto,1,53,0.07417662938435872
Random Forest,linearly_separable,6,auto,1,54,0.059199253718058266
Random Forest,linearly_separable,6,auto,1,55,0.09064189592997234
Random Forest,linearly_separable,6,auto,1,56,0.09717249870300293
Random Forest,linearly_separable,6,auto,1,57,0.08751169840494792
Random Forest,linearly_separable,6,auto,1,58,0.10801060994466145
Random Forest,linearly_separable,6,auto,1,59,0.11164156595865886
Random Forest,linearly_separable,6,auto,1,60,0.08760523796081543
Random Forest,linearly_separable,6,auto,1,61,0.1493980884552002
Random Forest,linearly_separable,6,auto,1,62,0.12911550203959146
Random Forest,linearly_separable,6,auto,1,63,0.13476093610127768
Random Forest,linearly_separable,6,auto,1,64,0.12749338150024414
Random Forest,linearly_separable,6,auto,1,65,0.11332925160725911
Random Forest,linearly_separable,6,auto,1,66,0.1739356517791748
Random Forest,linearly_separable,6,auto,1,67,0.11196637153625488
Random Forest,linearly_separable,6,auto,1,68,0.10965569814046223
Random Forest,linearly_separable,6,auto,1,69,0.08119718233744304
Random Forest,linearly_separable,6,auto,1,70,0.14985855420430502
Random Forest,linearly_separable,6,auto,1,71,0.07672397295633952
Random Forest,linearly_separable,6,auto,1,72,0.1128388245900472
Random Forest,linearly_separable,6,auto,1,73,0.14763617515563965
Random Forest,linearly_separable,6,auto,1,74,0.1368266741434733
Random Forest,linearly_separable,6,auto,1,75,0.13375616073608398
Random Forest,linearly_separable,6,auto,1,76,0.0991048812866211
Random Forest,linearly_separable,6,auto,1,77,0.08414697647094727
Random Forest,linearly_separable,6,auto,1,78,0.09874614079793294
Random Forest,linearly_separable,6,auto,1,79,0.08515667915344238
Random Forest,linearly_separable,6,auto,1,80,0.15457463264465332
Random Forest,linearly_separable,6,auto,1,81,0.15652108192443848
Random Forest,linearly_separable,6,auto,1,82,0.17221562067667642
Random Forest,linearly_separable,6,auto,1,83,0.12996872266133627
Random Forest,linearly_separable,6,auto,1,84,0.05686497688293457
Random Forest,linearly_separable,6,auto,1,85,0.12091469764709473
Random Forest,linearly_separable,6,auto,1,86,0.13246671358744302
Random Forest,linearly_separable,6,auto,1,87,0.0776079495747884
Random Forest,linearly_separable,6,auto,1,88,0.11931037902832031
Random Forest,linearly_separable,6,auto,1,89,0.11240514119466145
Random Forest,linearly_separable,6,auto,1,90,0.12747089068094888
Random Forest,linearly_separable,6,auto,1,91,0.16535631815592447
Random Forest,linearly_separable,6,auto,1,92,0.15675910313924155
Random Forest,linearly_separable,6,auto,1,93,0.145902951558431
Random Forest,linearly_separable,6,auto,1,94,0.13188775380452475
Random Forest,linearly_separable,6,auto,1,95,0.14755606651306152
Random Forest,linearly_separable,6,auto,1,96,0.09255766868591309
Random Forest,linearly_separable,6,auto,1,97,0.13406888643900552
Random Forest,linearly_separable,6,auto,1,98,0.14739632606506348
Random Forest,linearly_separable,6,auto,1,99,0.16051284472147623
Random Forest,linearly_separable,6,auto,1,100,0.12433934211730957
Random Forest,linearly_separable,6,auto,1,101,0.1436429818471273
Random Forest,linearly_separable,6,auto,1,102,0.1578803857167562
Random Forest,linearly_separable,6,auto,1,103,0.15118328730265299
Random Forest,linearly_separable,6,auto,1,104,0.1297603448232015
Random Forest,linearly_separable,6,auto,1,105,0.1401642163594564
Random Forest,linearly_separable,6,auto,1,106,0.18497220675150552
Random Forest,linearly_separable,6,auto,1,107,0.17366298039754233
Random Forest,linearly_separable,6,auto,1,108,0.15268532435099283
Random Forest,linearly_separable,6,auto,1,109,0.15159344673156738
Random Forest,linearly_separable,6,auto,1,110,0.16301504770914713
Random Forest,linearly_separable,6,auto,1,111,0.17920668919881186
Random Forest,linearly_separable,6,auto,1,112,0.1849980354309082
Random Forest,linearly_separable,6,auto,1,113,0.1202850341796875
Random Forest,linearly_separable,6,auto,1,114,0.1851048469543457
Random Forest,linearly_separable,6,auto,1,115,0.21828444798787436
Random Forest,linearly_separable,6,auto,1,116,0.2078422705332438
Random Forest,linearly_separable,6,auto,1,117,0.18147063255310059
Random Forest,linearly_separable,6,auto,1,118,0.1887491544087728
Random Forest,linearly_separable,6,auto,1,119,0.16324543952941895
Random Forest,linearly_separable,6,auto,1,120,0.12846843401590982
Random Forest,linearly_separable,6,auto,1,121,0.1823716163635254
Random Forest,linearly_separable,6,auto,1,122,0.1373457113901774
Random Forest,linearly_separable,6,auto,1,123,0.13527965545654297
Random Forest,linearly_separable,6,auto,1,124,0.20747248331705728
Random Forest,linearly_separable,6,auto,1,125,0.2312899430592855
Random Forest,linearly_separable,6,auto,1,126,0.17182294527689615
Random Forest,linearly_separable,6,auto,1,127,0.17356038093566895
Random Forest,linearly_separable,6,auto,1,128,0.19647216796875
Random Forest,linearly_separable,6,auto,1,129,0.1803588072458903
Random Forest,linearly_separable,6,auto,1,130,0.19375149408976236
Random Forest,linearly_separable,6,auto,1,131,0.14145994186401367
Random Forest,linearly_separable,6,auto,1,132,0.19414226214090982
Random Forest,linearly_separable,6,auto,1,133,0.19594335556030273
Random Forest,linearly_separable,6,auto,1,134,0.20826053619384766
Random Forest,linearly_separable,6,auto,1,135,0.20485432942708334
Random Forest,linearly_separable,6,auto,1,136,0.1878355344136556
Random Forest,linearly_separable,6,auto,1,137,0.13010152180989584
Random Forest,linearly_separable,6,auto,1,138,0.21394737561543783
Random Forest,linearly_separable,6,auto,1,139,0.21603083610534668
Random Forest,linearly_separable,6,auto,1,140,0.18956454594930014
Random Forest,linearly_separable,6,auto,1,141,0.17209498087565103
Random Forest,linearly_separable,6,auto,1,142,0.19511930147806802
Random Forest,linearly_separable,6,auto,1,143,0.19515355428059897
Random Forest,linearly_separable,6,auto,1,144,0.20626441637674967
Random Forest,linearly_separable,6,auto,1,145,0.19830830891927084
Random Forest,linearly_separable,6,auto,1,146,0.17837095260620117
Random Forest,linearly_separable,6,auto,1,147,0.19788463910420737
Random Forest,linearly_separable,6,auto,1,148,0.20369847615559897
Random Forest,linearly_separable,6,auto,1,149,0.2461980183919271
Random Forest,linearly_separable,6,auto,1,150,0.29613669713338214
Random Forest,linearly_separable,6,auto,1,151,0.28412683804829914
Random Forest,linearly_separable,6,auto,1,152,0.20180535316467285
Random Forest,linearly_separable,6,auto,1,153,0.277415672938029
Random Forest,linearly_separable,6,auto,1,154,0.23978137969970703
Random Forest,linearly_separable,6,auto,1,155,0.206952174504598
Random Forest,linearly_separable,6,auto,1,156,0.1773700714111328
Random Forest,linearly_separable,6,auto,1,157,0.22568535804748535
Random Forest,linearly_separable,6,auto,1,158,0.2143861452738444
Random Forest,linearly_separable,6,auto,1,159,0.18552144368489584
Random Forest,linearly_separable,6,auto,1,160,0.2005290985107422
Random Forest,linearly_separable,6,auto,1,161,0.19972769419352213
Random Forest,linearly_separable,6,auto,1,162,0.2829859256744385
Random Forest,linearly_separable,6,auto,1,163,0.2411475976308187
Random Forest,linearly_separable,6,auto,1,164,0.27855126063028973
Random Forest,linearly_separable,6,auto,1,165,0.22570466995239258
Random Forest,linearly_separable,6,auto,1,166,0.16282939910888672
Random Forest,linearly_separable,6,auto,1,167,0.2231753667195638
Random Forest,linearly_separable,6,auto,1,168,0.24596341451009116
Random Forest,linearly_separable,6,auto,1,169,0.24536863962809244
Random Forest,linearly_separable,6,auto,1,170,0.2925872802734375
Random Forest,linearly_separable,6,auto,1,171,0.2622593243916829
Random Forest,linearly_separable,6,auto,1,172,0.309345801671346
Random Forest,linearly_separable,6,auto,1,173,0.2754186789194743
Random Forest,linearly_separable,6,auto,1,174,0.24377822875976562
Random Forest,linearly_separable,6,auto,1,175,0.26165350278218585
Random Forest,linearly_separable,6,auto,1,176,0.25298484166463214
Random Forest,linearly_separable,6,auto,1,177,0.2658756573994954
Random Forest,linearly_separable,6,auto,1,178,0.19214399655659994
Random Forest,linearly_separable,6,auto,1,179,0.2749619483947754
Random Forest,linearly_separable,6,auto,1,180,0.2905284563700358
Random Forest,linearly_separable,6,auto,1,181,0.26952266693115234
Random Forest,linearly_separable,6,auto,1,182,0.2592467466990153
Random Forest,linearly_separable,6,auto,1,183,0.2410245736440023
Random Forest,linearly_separable,6,auto,1,184,0.2297674814860026
Random Forest,linearly_separable,6,auto,1,185,0.2898862361907959
Random Forest,linearly_separable,6,auto,1,186,0.321552832921346
Random Forest,linearly_separable,6,auto,1,187,0.30826600392659503
Random Forest,linearly_separable,6,auto,1,188,0.3207553227742513
Random Forest,linearly_separable,6,auto,1,189,0.23558735847473145
Random Forest,linearly_separable,6,auto,1,190,0.2836122512817383
Random Forest,linearly_separable,6,auto,1,191,0.2937203248341878
Random Forest,linearly_separable,6,auto,1,192,0.34375452995300293
Random Forest,linearly_separable,6,auto,1,193,0.27948474884033203
Random Forest,linearly_separable,6,auto,1,194,0.22798951466878256
Random Forest,linearly_separable,6,auto,1,195,0.24914932250976562
Random Forest,linearly_separable,6,auto,1,196,0.2915221055348714
Random Forest,linearly_separable,6,auto,1,197,0.27334054311116535
Random Forest,linearly_separable,6,auto,1,198,0.3028213183085124
Random Forest,linearly_separable,6,auto,1,199,0.3061054547627767
Random Forest,linearly_separable,6,auto,2,50,0.04090960820515951
Random Forest,linearly_separable,6,auto,2,51,0.07034603754679362
Random Forest,linearly_separable,6,auto,2,52,0.09340953826904297
Random Forest,linearly_separable,6,auto,2,53,0.07674924532572429
Random Forest,linearly_separable,6,auto,2,54,0.04509774843851725
Random Forest,linearly_separable,6,auto,2,55,0.06368517875671387
Random Forest,linearly_separable,6,auto,2,56,0.07535934448242188
Random Forest,linearly_separable,6,auto,2,57,0.06143927574157715
Random Forest,linearly_separable,6,auto,2,58,0.08714739481608073
Random Forest,linearly_separable,6,auto,2,59,0.08746560414632161
Random Forest,linearly_separable,6,auto,2,60,0.07052469253540039
Random Forest,linearly_separable,6,auto,2,61,0.06697424252827962
Random Forest,linearly_separable,6,auto,2,62,0.09678959846496582
Random Forest,linearly_separable,6,auto,2,63,0.10692087809244792
Random Forest,linearly_separable,6,auto,2,64,0.05019243558247884
Random Forest,linearly_separable,6,auto,2,65,0.05004533131917318
Random Forest,linearly_separable,6,auto,2,66,0.06774735450744629
Random Forest,linearly_separable,6,auto,2,67,0.10584131876627605
Random Forest,linearly_separable,6,auto,2,68,0.09635329246520996
Random Forest,linearly_separable,6,auto,2,69,0.08446391423543294
Random Forest,linearly_separable,6,auto,2,70,0.10361989339192708
Random Forest,linearly_separable,6,auto,2,71,0.1025848388671875
Random Forest,linearly_separable,6,auto,2,72,0.13503519694010416
Random Forest,linearly_separable,6,auto,2,73,0.13149293263753256
Random Forest,linearly_separable,6,auto,2,74,0.12269266446431477
Random Forest,linearly_separable,6,auto,2,75,0.07085736592610677
Random Forest,linearly_separable,6,auto,2,76,0.12394372622172038
Random Forest,linearly_separable,6,auto,2,77,0.08986767133076985
Random Forest,linearly_separable,6,auto,2,78,0.1485288143157959
Random Forest,linearly_separable,6,auto,2,79,0.10310713450113933
Random Forest,linearly_separable,6,auto,2,80,0.14166577657063803
Random Forest,linearly_separable,6,auto,2,81,0.11277500788370769
Random Forest,linearly_separable,6,auto,2,82,0.0898903210957845
Random Forest,linearly_separable,6,auto,2,83,0.16384315490722656
Random Forest,linearly_separable,6,auto,2,84,0.13657085100809732
Random Forest,linearly_separable,6,auto,2,85,0.15961853663126627
Random Forest,linearly_separable,6,auto,2,86,0.13771740595499674
Random Forest,linearly_separable,6,auto,2,87,0.13617483774820963
Random Forest,linearly_separable,6,auto,2,88,0.1650857130686442
Random Forest,linearly_separable,6,auto,2,89,0.15280954043070474
Random Forest,linearly_separable,6,auto,2,90,0.17726445198059082
Random Forest,linearly_separable,6,auto,2,91,0.11185558636983235
Random Forest,linearly_separable,6,auto,2,92,0.13060657183329263
Random Forest,linearly_separable,6,auto,2,93,0.15041287740071616
Random Forest,linearly_separable,6,auto,2,94,0.13857905069986978
